scenario_name,battery_no,cycle_idx,phase,soh_proxy,qnom_was_clamped,init_soc_offset,i_noise_mult,v_noise_mult,current_bias_frac,rmse_ekf,rmse_gpr,delta_gpr_vs_ekf,res_energy_ekf,res_energy_gpr,late_peak_ekf,late_t_ekf,late_peak_gpr,late_t_gpr,mid_valley_ekf,mid_t_ekf,mid_valley_gpr,mid_t_gpr,rmse_v
init_soc_plus5,38,3,LAST,0.94,1,0.05,1,1,0,0.0408457528685147,0.0339551797851423,-0.00689057308337242,0.00168440103807142,0.00113813486873362,0.0559770965051324,0.704545454545455,0.0645104488955064,0.977272727272727,0.0209370037414535,0.181818181818182,-0.00906299625854654,0.181818181818182,0.115592062404904
init_soc_plus5,40,1,FIRST,1,1,0.05,1,1,0,0.0811434749806493,0.0670550993495592,-0.0140883756310901,0.00658346414585287,0.00442589502188079,0.112414629418017,0.977272727272727,0.120138478274511,0.977272727272727,0.0281756938617551,0.159090909090909,-0.00182430613824491,0.159090909090909,0.120957867651276
init_soc_plus5,40,2,MIDDLE,0.97,1,0.05,1,1,0,0.0534475695324395,0.0505091677540204,-0.00293840177841911,0.00285272454724737,0.00250632172155585,0.0750078506402546,0.840909090909091,0.0930771937275994,0.977272727272727,0.0166086114579083,0.159090909090909,-0.0133913885420917,0.159090909090909,0.127476731097608
init_soc_plus5,40,3,LAST,0.94,1,0.05,1,1,0,0.042929539982584,0.0366636167716386,-0.00626592321094543,0.0018544722633174,0.00132332941142641,0.0608748669067767,0.795454545454545,0.068631198834326,0.977272727272727,0.016148961462871,0.181818181818182,-0.013851038537129,0.181818181818182,0.112859631471828
init_soc_plus5,43,1,FIRST,1,1,0.05,1,1,0,0.0654736142547633,0.0590505367171641,-0.00642307753759924,0.00429032245336777,0.00343238625114427,0.0868429926151448,0.977272727272727,0.106258526608466,0.977272727272727,0.0312549302228111,0.159090909090909,0.00125493022281109,0.159090909090909,0.105772667808189
init_soc_plus5,43,2,MIDDLE,0.97,1,0.05,1,1,0,0.0452976117326218,0.0440938955160171,-0.00120371621660476,0.0020669317174979,0.00192946935033749,0.0630652987300657,0.704545454545455,0.0799348970851952,0.977272727272727,0.0189410377146028,0.159090909090909,-0.0110589622853972,0.159090909090909,0.108170133765414
init_soc_plus5,43,3,LAST,0.94,1,0.05,1,1,0,0.0396406340114163,0.0309022950427977,-0.00873833896861853,0.00158929455670071,0.00094405025913434,0.0551380004049818,0.727272727272727,0.0588524439540262,0.977272727272727,0.0286021647443161,0.159090909090909,-0.00139783525568393,0.159090909090909,0.106474054390783
init_soc_plus5,45,1,FIRST,1,1,0.05,1,1,0,0.0739813984467331,0.0603436307958362,-0.0136377676508969,0.00549676835882378,0.00359173610634319,0.0937637551756353,0.727272727272727,0.105447631921205,0.977272727272727,0.0378196845540054,0.159090909090909,0.00781968455400539,0.159090909090909,0.115277767368972
init_soc_plus5,45,2,MIDDLE,0.97,1,0.05,1,1,0,0.0449827728283364,0.0424898776259436,-0.00249289520239278,0.00204066411786043,0.00179230863973298,0.057768694649818,0.727272727272727,0.0772066604323669,0.977272727272727,0.0241441451472047,0.159090909090909,-0.00585585485279533,0.159090909090909,0.117019945561225
init_soc_plus5,45,3,LAST,0.94,1,0.05,1,1,0,0.0280724574066823,0.0288661727811381,0.000793715374455765,0.000794468876616871,0.000841928727359349,0.0397702436393635,0.704545454545455,0.048071162511066,0.954545454545455,0.0074076312009366,0.159090909090909,-0.0225923687990634,0.159090909090909,0.100708786134587
init_soc_plus5,47,1,FIRST,1,1,0.05,1,1,0,0.0652540998791444,0.0583562817653727,-0.00689781811377175,0.00426627335640834,0.00335527443575157,0.0879069354096785,0.909090909090909,0.104480486380313,0.977272727272727,0.0217809546154333,0.159090909090909,-0.00821904538456669,0.159090909090909,0.117863784195533
init_soc_plus5,47,2,MIDDLE,0.97,1,0.05,1,1,0,0.0547911321386679,0.0447316220138647,-0.0100595101248033,0.0030313048633628,0.00197717176098516,0.0714221942794505,0.75,0.0805800231408096,0.977272727272727,0.026262513926692,0.159090909090909,-0.00373748607330796,0.159090909090909,0.11895390719364
init_soc_plus5,47,3,LAST,0.94,1,0.05,1,1,0,0.0319924889912695,0.027674939237691,-0.00431754975357849,0.00103527664741898,0.000773044292929158,0.0399492981477326,0.704545454545455,0.0490312496038203,0.977272727272727,0.0221411671861926,0.159090909090909,-0.00785883281380742,0.159090909090909,0.10994842450519
init_soc_plus5,49,1,FIRST,1,1,0.05,1,1,0,0.0532453443255835,0.0567520901674976,0.00350674584191408,0.00283984308892475,0.00319119922314878,0.0698678949259964,0.931818181818182,0.0982686175679192,0.977272727272727,0.0120784103622282,0.159090909090909,-0.0179215896377718,0.159090909090909,0.109571842752659
init_soc_plus5,49,2,MIDDLE,0.97,1,0.05,1,1,0,0.0357915339787477,0.040879580222423,0.00508804624367529,0.00129040497233394,0.00167225813226361,0.045964629147676,0.704545454545455,0.0678981291527078,0.886363636363636,0.0170930888873086,0.159090909090909,-0.0129069111126914,0.159090909090909,0.111895427175785
init_soc_plus5,49,3,LAST,0.94,1,0.05,1,1,0,0.0319605449521745,0.029350849346146,-0.00260969560602843,0.00103093250421607,0.000858927391231325,0.0449071291055551,0.727272727272727,0.0519598532447562,0.977272727272727,0.0127666612015903,0.159090909090909,-0.0172333387984097,0.159090909090909,0.108727820384562
init_soc_plus5,51,1,FIRST,1,1,0.05,1,1,0,0.0539848740631847,0.0566033711798986,0.00261849711671389,0.0029299132012642,0.00318727159912982,0.0675284459955534,0.727272727272727,0.0926804028820246,0.931818181818182,0.0259023271385254,0.159090909090909,-0.00409767286147456,0.159090909090909,0.121398396413277
init_soc_plus5,51,2,MIDDLE,0.97,1,0.05,1,1,0,0.0371881209151803,0.0431445889675683,0.00595646805238802,0.00139428215142939,0.00186613865684366,0.050313752092663,0.704545454545455,0.0721167729408444,0.931818181818182,0.0138825766305153,0.159090909090909,-0.0161174233694847,0.159090909090909,0.109290235013527
init_soc_plus5,51,3,LAST,0.94,1,0.05,1,1,0,0.0302200660880378,0.0287777731952872,-0.00144229289275059,0.000921942207247451,0.00083136341014558,0.0406807168328578,0.727272727272727,0.0500328154678615,0.954545454545455,0.0179624583181794,0.159090909090909,-0.0120375416818206,0.159090909090909,0.118834916008789
init_soc_plus5,53,1,FIRST,1,1,0.05,1,1,0,0.0701571608077701,0.0628297209236823,-0.00732743988408778,0.004932941870134,0.00389272575094959,0.0892451035720789,0.818181818181818,0.109498048850544,0.977272727272727,0.0264857523948278,0.159090909090909,-0.00351424760517224,0.159090909090909,0.116146519372571
init_soc_plus5,53,2,MIDDLE,0.97,1,0.05,1,1,0,0.0414770077866544,0.0453988822144431,0.00392187442778869,0.00173563565470258,0.00206290285734224,0.0533798154373077,0.727272727272727,0.0751849437594827,0.909090909090909,0.0133040515590515,0.159090909090909,-0.0166959484409485,0.159090909090909,0.119616681156884
init_soc_plus5,53,3,LAST,0.94,1,0.05,1,1,0,0.0357487683859372,0.0325751017886154,-0.00317366659732179,0.00129363155830265,0.00106432856880319,0.0487305699939241,0.704545454545455,0.0568355180237026,0.977272727272727,0.0151647678768332,0.159090909090909,-0.0148352321231668,0.159090909090909,0.113252641057593
init_soc_plus5,55,1,FIRST,1,1,0.05,1,1,0,0.0608500474806574,0.0561200942771962,-0.00472995320346112,0.00371311413586266,0.00310491809738983,0.0765886925871133,0.977272727272727,0.0991207832453942,0.977272727272727,0.0275804665172016,0.159090909090909,-0.00241953348279839,0.159090909090909,0.112408784978023
init_soc_plus5,55,2,MIDDLE,0.97,1,0.05,1,1,0,0.051596355439973,0.0429600469724139,-0.00863630846755906,0.00268591898945067,0.00182125671402498,0.0648996297437735,0.704545454545455,0.0762587781057511,0.977272727272727,0.0258437755479819,0.159090909090909,-0.0041562244520181,0.159090909090909,0.106131134677836
init_soc_plus5,55,3,LAST,0.94,1,0.05,1,1,0,0.0305875312744465,0.0260924631572824,-0.00449506811716414,0.000945323816395364,0.000684842813847881,0.0374545578433171,0.704545454545455,0.0461911916689774,0.977272727272727,0.0190805478859775,0.159090909090909,-0.0109194521140225,0.159090909090909,0.109091224560691
init_soc_plus5,57,1,FIRST,1,1,0.05,1,1,0,0.0653318923763801,0.0630610177729729,-0.00227087460340722,0.00427160875867469,0.00392219635660257,0.0871279351606673,0.954545454545455,0.11045402032212,0.977272727272727,0.018561997520135,0.159090909090909,-0.011438002479865,0.159090909090909,0.11133472855911
init_soc_plus5,57,2,MIDDLE,0.97,1,0.05,1,1,0,0.0588929792835138,0.0510301032405178,-0.00786287604299603,0.00350256995445037,0.00258303694204162,0.0688186199116837,0.704545454545455,0.087626181904518,0.977272727272727,0.0325061379045934,0.159090909090909,0.00250613790459342,0.159090909090909,0.112796462284612
init_soc_plus5,57,3,LAST,0.94,1,0.05,1,1,0,0.0319846859204279,0.0322390469287408,0.000254361008312907,0.00103419751679344,0.0010473216590494,0.0403073810897141,0.704545454545455,0.0538592410901128,0.954545454545455,0.0184544470385242,0.159090909090909,-0.0115455529614758,0.159090909090909,0.109073181274304
init_soc_plus5,59,1,FIRST,1,1,0.05,1,1,0,0.0796179793294221,0.0647242887122436,-0.0148936906171785,0.00634823250551211,0.00412560687998254,0.105939762312456,0.977272727272727,0.114549210793299,0.977272727272727,0.0301407951458336,0.159090909090909,0.000140795145833567,0.159090909090909,0.113730348599894
init_soc_plus5,59,2,MIDDLE,0.97,1,0.05,1,1,0,0.0514284666073951,0.0478869998861819,-0.00354146672121315,0.00266223998659333,0.00226800654980546,0.0594451517639815,0.704545454545455,0.0834767018580215,0.977272727272727,0.0293514452653736,0.159090909090909,-0.000648554734626383,0.159090909090909,0.11816479093761
init_soc_plus5,59,3,LAST,0.94,1,0.05,1,1,0,0.0331313656010915,0.031348667916844,-0.00178269768424745,0.00110772048278151,0.000979588553285533,0.0389265909622472,0.704545454545455,0.0565031542022486,0.977272727272727,0.026309466441166,0.181818181818182,-0.00369053355883403,0.181818181818182,0.111031586150554
init_soc_plus5,61,1,FIRST,1,1,0.05,1,1,0,0.0543606779233795,0.0556398350729699,0.00127915714959032,0.00296100248241944,0.00306104026844416,0.0690576959834033,0.863636363636364,0.0974172524676938,0.977272727272727,0.0206325041770678,0.159090909090909,-0.00936749582293223,0.159090909090909,0.11505061013138
init_soc_plus5,61,2,MIDDLE,0.97,1,0.05,1,1,0,0.0413694922692233,0.0406088630929125,-0.00076062917631084,0.00172875010183719,0.00164591423879864,0.0464314780901067,0.704545454545455,0.0683989603732252,0.931818181818182,0.0211959587786832,0.159090909090909,-0.00880404122131676,0.159090909090909,0.115452751031173
init_soc_plus5,61,3,LAST,0.94,1,0.05,1,1,0,0.0317070097394163,0.0256102175521266,-0.00609679218728975,0.00101666973922402,0.000659918499283372,0.0323070859349429,0.727272727272727,0.0423981120996557,0.909090909090909,0.0254920860499302,0.159090909090909,-0.0045079139500698,0.159090909090909,0.107756691429904
init_soc_plus5,63,1,FIRST,1,1,0.05,1,1,0,0.0455777890791975,0.0557976243340617,0.0102198352548642,0.00206920600266382,0.00308768455179531,0.0615495016250007,0.977272727272727,0.0915495016250008,0.977272727272727,0.0159579992765821,0.159090909090909,-0.0140420007234179,0.159090909090909,0.107965772563909
init_soc_plus5,63,2,MIDDLE,0.97,1,0.05,1,1,0,0.0473954628687345,0.0452808023486191,-0.00211466052011538,0.00225935761216329,0.00202722596459104,0.0542200591792285,0.704545454545455,0.0808969378128792,0.977272727272727,0.0257539698841832,0.159090909090909,-0.00424603011581676,0.159090909090909,0.108917243033168
init_soc_plus5,63,3,LAST,0.94,1,0.05,1,1,0,0.0504622235293408,0.0354268699792215,-0.0150353535501193,0.00257273597860244,0.00123467669559442,0.0563849371811906,0.704545454545455,0.0676089196137217,0.977272727272727,0.0363203683178072,0.159090909090909,0.00632036831780719,0.159090909090909,0.117311572213935
init_soc_plus5,65,1,FIRST,1,1,0.05,1,1,0,0.0631628778920713,0.0569270181102955,-0.00623585978177583,0.0040079831447766,0.00319454870879056,0.0736891548880462,0.977272727272727,0.0997081450232135,0.977272727272727,0.0284930283493059,0.159090909090909,-0.00150697165069411,0.159090909090909,0.112242961637314
init_soc_plus5,65,2,MIDDLE,0.97,1,0.05,1,1,0,0.0540418320721422,0.0439555858559982,-0.010086246216144,0.00294503676817143,0.00190234439995403,0.0631625820835253,0.75,0.0806683562008036,0.977272727272727,0.0279103065039553,0.159090909090909,-0.00208969349604474,0.159090909090909,0.119846776069207
init_soc_plus5,65,3,LAST,0.94,1,0.05,1,1,0,0.0250423691623,0.0256013393821173,0.000558970219817337,0.000629868478400766,0.000660059843740088,0.0266045924285012,0.704545454545455,0.0493220140658314,0.977272727272727,0.0172215704319185,0.159090909090909,-0.0127784295680815,0.159090909090909,0.112054511376009
init_soc_plus5,67,1,FIRST,1,1,0.05,1,1,0,0.0535105562220786,0.0535067619421256,-3.7942799529303e-06,0.00287357547285744,0.0028322751477983,0.0654428970562309,0.954545454545455,0.0953387665133544,0.977272727272727,0.0278981981528837,0.159090909090909,-0.00210180184711631,0.159090909090909,0.114418579562693
init_soc_plus5,67,2,MIDDLE,0.97,1,0.05,1,1,0,0.0545682649515501,0.0432290439992982,-0.0113392209522519,0.00299877983036279,0.00183605892642744,0.0635357221971329,0.863636363636364,0.0807643314180311,0.977272727272727,0.0356733545521075,0.159090909090909,0.00567335455210749,0.159090909090909,0.111476582423198
init_soc_plus5,67,3,LAST,0.94,1,0.05,1,1,0,0.0265766184181658,0.0236289938996343,-0.00294762451853151,0.000710847813207964,0.000559903478487453,0.0235615972474598,0.727272727272727,0.045940448092659,0.977272727272727,0.0235276033753445,0.159090909090909,-0.00647239662465546,0.159090909090909,0.108335616510092
init_soc_plus5,69,1,FIRST,1,1,0.05,1,1,0,0.059288400776865,0.0566584834786996,-0.00262991729816542,0.00351633106566126,0.00315441040977949,0.0786596114470181,0.977272727272727,0.103544786499287,0.977272727272727,0.0278006093047144,0.159090909090909,-0.0021993906952856,0.159090909090909,0.11012365131242
init_soc_plus5,69,2,MIDDLE,0.97,1,0.05,1,1,0,0.0468879479191764,0.0426885636307991,-0.00419938428837735,0.00221306829990429,0.00179834203754569,0.0512356846767428,0.704545454545455,0.0788685316283955,0.977272727272727,0.0279955027746322,0.159090909090909,-0.00200449722536783,0.159090909090909,0.11389522865208
init_soc_plus5,69,3,LAST,0.94,1,0.05,1,1,0,0.0233163196275818,0.0237355092870102,0.000419189659428353,0.000544422689167798,0.000564033547145398,0.0178505561295268,0.704545454545455,0.0396020788408087,0.977272727272727,0.0213697445435121,0.159090909090909,-0.00863025545648785,0.159090909090909,0.117170838568449
init_soc_plus5,71,1,FIRST,1,1,0.05,1,1,0,0.0615120564550233,0.0545172716138264,-0.00699478484119686,0.00379816831332857,0.00292100856921341,0.0732303650326535,0.931818181818182,0.0986066903182784,0.977272727272727,0.0302326801066454,0.159090909090909,0.000232680106645372,0.159090909090909,0.119922324563721
init_soc_plus5,71,2,MIDDLE,0.97,1,0.05,1,1,0,0.0524492642325327,0.0419799772382722,-0.0104692869942605,0.00276525938852217,0.00172491987627614,0.060238292142809,0.977272727272727,0.0807965697804066,0.977272727272727,0.0345365527226761,0.159090909090909,0.00453655272267611,0.159090909090909,0.114132512856998
init_soc_plus5,71,3,LAST,0.94,1,0.05,1,1,0,0.0229388763004101,0.0215162931342751,-0.00142258316613492,0.000526597177522418,0.000461738647380918,0.0152284004386175,0.704545454545455,0.0366558032560703,0.886363636363636,0.0218634912537762,0.159090909090909,-0.00813650874622376,0.159090909090909,0.117449056062744
init_soc_plus5,73,1,FIRST,1,1,0.05,1,1,0,0.0589781429621036,0.0569029694561782,-0.00207517350592541,0.00347807733830356,0.00318067626229445,0.0779372303021487,0.977272727272727,0.105245259668757,0.977272727272727,0.0285507289844602,0.159090909090909,-0.00144927101553979,0.159090909090909,0.104870712734394
init_soc_plus5,73,2,MIDDLE,0.97,1,0.05,1,1,0,0.0386771389452727,0.0410307068649571,0.00235356791968432,0.00149931775197614,0.0016644681330272,0.0411356338353425,0.75,0.0708219085117843,0.977272727272727,0.0259985468199486,0.159090909090909,-0.00400145318005143,0.159090909090909,0.114657506421733
init_soc_plus5,73,3,LAST,0.94,1,0.05,1,1,0,0.029144840768691,0.0259428821513763,-0.0032019586173147,0.000855784304455199,0.000668956716928298,0.0261218819228559,0.704545454545455,0.0487174678618588,0.931818181818182,0.0296045649732249,0.159090909090909,-0.000395435026775137,0.159090909090909,0.111728125032989
init_soc_plus5,75,1,FIRST,1,1,0.05,1,1,0,0.0578587892494874,0.053332014261365,-0.00452677498812238,0.00333673106352392,0.00277928321010927,0.079882582992078,0.977272727272727,0.102262062285825,0.977272727272727,0.0342473426193957,0.159090909090909,0.00424734261939569,0.159090909090909,0.122305098201191
init_soc_plus5,75,2,MIDDLE,0.97,1,0.05,1,1,0,0.036928806393816,0.0380062398437081,0.0010774334498921,0.00136079049867397,0.00141430699041113,0.0474116624195686,0.977272727272727,0.0760898108340398,0.977272727272727,0.0225867550591101,0.159090909090909,-0.00741324494088985,0.159090909090909,0.119538045360613
init_soc_plus5,75,3,LAST,0.94,1,0.05,1,1,0,0.0143870400014469,0.021820595366283,0.00743355536483611,0.00020014943542935,0.000475423613473083,0.010357350167801,0.977272727272727,0.0403573501678011,0.977272727272727,0.0153929370997847,0.590909090909091,-0.0143208247536984,0.181818181818182,0.115747060858215
init_soc_plus5,77,1,FIRST,1,1,0.05,1,1,0,0.0470488363959496,0.0513259024466089,0.00427706605065926,0.00220876704333477,0.00259807675408842,0.0621169884806899,0.977272727272727,0.0921169884806899,0.977272727272727,0.0293061171042688,0.159090909090909,-0.000693882895731163,0.159090909090909,0.10795861719598
init_soc_plus5,77,2,MIDDLE,0.97,1,0.05,1,1,0,0.0397366858368629,0.0384363399205664,-0.00130034591629646,0.0015892634394207,0.00146250448622824,0.0418664900159812,0.931818181818182,0.0712853916044325,0.954545454545455,0.0303699211079661,0.159090909090909,0.000369921107966131,0.159090909090909,0.116074653523683
init_soc_plus5,77,3,LAST,0.94,1,0.05,1,1,0,0.0228548589098093,0.0211980462889297,-0.00165681262087961,0.000522516542545642,0.000446285642083217,0.0123053187309182,0.977272727272727,0.0423053187309183,0.977272727272727,0.0165605850421791,0.590909090909091,0.000997795505723154,0.159090909090909,0.136854190536653
init_soc_plus5,79,1,FIRST,1,1,0.05,1,1,0,0.0557665880464832,0.0542720729203376,-0.0014945151261456,0.00309263075757514,0.00287388348066916,0.0801567429963915,0.977272727272727,0.105743328122132,0.977272727272727,0.0276800695382965,0.159090909090909,-0.00231993046170353,0.159090909090909,0.114315055497296
init_soc_plus5,79,2,MIDDLE,0.97,1,0.05,1,1,0,0.0364801619308954,0.0397669398048648,0.00328677787396948,0.00131975755806711,0.00154239305788641,0.0548652323777008,0.977272727272727,0.0819621843978917,0.977272727272727,0.0185561381581729,0.159090909090909,-0.0114438618418271,0.159090909090909,0.112803284672963
init_soc_plus5,79,3,LAST,0.94,1,0.05,1,1,0,0.0181513155062821,0.0237578643879558,0.00560654888167368,0.000325453707051805,0.000566999375451827,0.0159354780405827,0.954545454545455,0.0459354780405827,0.954545454545455,0.0114182125206997,0.159090909090909,-0.0185817874793003,0.159090909090909,0.106848992328649
init_soc_plus5,81,1,FIRST,1,1,0.05,1,1,0,0.0408430489712427,0.0478859361922854,0.00704288722104272,0.00165517947284528,0.00225539090488817,0.0597666401946569,0.977272727272727,0.089766640194657,0.977272727272727,0.0208260098088122,0.159090909090909,-0.00917399019118775,0.159090909090909,0.106037033556599
init_soc_plus5,81,2,MIDDLE,0.97,1,0.05,1,1,0,0.0393322295034496,0.0355906413011713,-0.00374158820227827,0.00155442876447456,0.00124318305501365,0.0422507911386648,0.977272727272727,0.0722507911386648,0.977272727272727,0.0315797142887943,0.159090909090909,0.00157971428879433,0.159090909090909,0.111416628276944
init_soc_plus5,81,3,LAST,0.94,1,0.05,1,1,0,0.0118301876503671,0.0192340410181159,0.00740385336774878,0.000131258764342481,0.000363825701995459,0.0054769212670891,0.977272727272727,0.0354769212670891,0.977272727272727,0.0084070876553789,0.590909090909091,-0.0167681629736962,0.159090909090909,0.115412795854511
init_soc_plus5,83,1,FIRST,1,1,0.05,1,1,0,0.0550187353269717,0.0505177184847233,-0.00450101684224836,0.00300101745742316,0.00247419958139122,0.0827030007296834,0.977272727272727,0.103917884635333,0.977272727272727,0.0318798588204932,0.159090909090909,0.00187985882049324,0.159090909090909,0.117570381281665
init_soc_plus5,83,2,MIDDLE,0.97,1,0.05,1,1,0,0.0351904631626886,0.0353878938731063,0.000197430710417661,0.00123446614169999,0.00122096740816436,0.0450342741650418,0.977272727272727,0.0750342741650418,0.977272727272727,0.030027442212513,0.159090909090909,2.74422125129681e-05,0.159090909090909,0.114570424427355
init_soc_plus5,83,3,LAST,0.94,1,0.05,1,1,0,0.0179401039053899,0.0208805950855471,0.00294049118015713,0.000316676535907119,0.000428327534120687,0.0212788491205913,0.977272727272727,0.0506860794629773,0.977272727272727,0.0127338723943738,0.590909090909091,-0.0104782139125947,0.159090909090909,0.115806427223528
init_soc_plus5,84,1,FIRST,1,1,0.05,1,1,0,0.0324985918286645,0.0346322819225906,0.00213369009392612,0.00104914722048949,0.00116862718837395,0.0429580511707508,0.977272727272727,0.0729580511707508,0.977272727272727,0.0237653910988977,0.159090909090909,-0.00623460890110228,0.159090909090909,0.114911755913073
init_soc_plus5,84,2,MIDDLE,0.97,1,0.05,1,1,0,0.0207324110942291,0.018617859971151,-0.00211455112307806,0.000428097290749946,0.000344237705754101,0.0128148579001468,0.977272727272727,0.0428148579001468,0.977272727272727,0.0160969010598442,0.590909090909091,-0.00495787716311172,0.159090909090909,0.11118411130102
init_soc_plus5,84,3,LAST,0.94,1,0.05,1,1,0,0.0192635739631413,0.0125128988759667,-0.00675067508717462,0.000367978048035328,0.000149027502392822,-0.00627939034635749,0.977272727272727,0.0237206096536425,0.977272727272727,-0.0102403057370182,0.590909090909091,-0.0165345313138983,0.159090909090909,0.105924292852061
high_noise,1,1,FIRST,1,1,0,1.5,1.5,0,0.0257910250122585,0.0426903270325187,0.0168993020202602,0.000635180827099327,0.00176741003435215,0.060623108237816,0.977272727272727,0.0906231082378161,0.977272727272727,0.00447540652551726,0.590909090909091,-0.0215098936952544,0.159090909090909,0.123657656179291
high_noise,1,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0211678797525778,0.0355974297632965,0.0144295500107187,0.000433774367525767,0.00123213833791936,0.042552908246606,0.977272727272727,0.072552908246606,0.977272727272727,0.00303659497819775,0.431818181818182,-0.0260443165430195,0.295454545454545,0.111073391989238
high_noise,1,3,LAST,0.94,1,0,1.5,1.5,0,0.0249171449164386,0.0308811670022608,0.00596402208582217,0.000631215642950836,0.000961017913497287,-0.00413004024909691,0.977272727272727,0.0258699597509031,0.977272727272727,-0.039423535382111,0.545454545454545,-0.0508432362946751,0.272727272727273,0.103224701882356
high_noise,3,1,FIRST,1,1,0,1.5,1.5,0,0.044085581773137,0.0509628537328199,0.00687727195968292,0.00188747814840667,0.00250262092590806,0.0896147594671493,0.954545454545455,0.110359630536774,0.977272727272727,0.0038740420976725,0.181818181818182,-0.0261259579023275,0.181818181818182,0.1252189736396
high_noise,3,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0096053556730604,0.0296712829014363,0.0200659272283759,8.76225630749531e-05,0.00087238696605449,0.0189700776823061,0.977272727272727,0.0489700776823061,0.977272727272727,-0.01334959911084,0.363636363636364,-0.0347600805794792,0.295454545454545,0.120462412731438
high_noise,3,3,LAST,0.94,1,0,1.5,1.5,0,0.0132416230946864,0.0314704653105594,0.018228842215873,0.000175412191085831,0.000996225437516306,0.0133909629859447,0.909090909090909,0.0433909629859447,0.909090909090909,-0.0258614668316202,0.386363636363636,-0.0465760933867651,0.318181818181818,0.10504169171892
high_noise,5,1,FIRST,1,1,0,1.5,1.5,0,0.0413352234226735,0.0488583926647691,0.0075231692420956,0.00167679902429077,0.00230822940814949,0.0763328453199837,0.954545454545455,0.105921017920891,0.977272727272727,0.0125207309928632,0.159090909090909,-0.0174792690071368,0.159090909090909,0.10192022776625
high_noise,5,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0145945096178084,0.0327510760793021,0.0181565664614937,0.000207522181033426,0.00106008117308666,0.0299792244030823,0.977272727272727,0.0599792244030823,0.977272727272727,-0.00772870495831623,0.522727272727273,-0.0255877684706726,0.386363636363636,0.113805541788276
high_noise,5,3,LAST,0.94,1,0,1.5,1.5,0,0.0131943089165301,0.0319432913716013,0.0187489824550712,0.000174220450206967,0.00102782663335299,0.0178018287438725,0.909090909090909,0.0476064305445862,0.931818181818182,-0.0244039742795812,0.5,-0.0438028138877298,0.363636363636364,0.102152873534054
high_noise,7,1,FIRST,1,1,0,1.5,1.5,0,0.0400443822093117,0.0501274287890083,0.0100830465796966,0.0015572443928158,0.00242880136656418,0.0849546428364205,0.977272727272727,0.107310015127654,0.977272727272727,0.00538392202979468,0.159090909090909,-0.0246160779702053,0.159090909090909,0.113457771391738
high_noise,7,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0288191630957159,0.0390709315959857,0.0102517685002697,0.00081506116303522,0.0014812630129788,0.0553534745705745,0.909090909090909,0.0818578839503836,0.977272727272727,0.000538325582556454,0.454545454545455,-0.027191080253875,0.295454545454545,0.113791492994821
high_noise,7,3,LAST,0.94,1,0,1.5,1.5,0,0.0170473205828573,0.0333040956401596,0.0162567750573023,0.000292391092106495,0.0011127081630567,0.012107125510931,0.909090909090909,0.042107125510931,0.909090909090909,-0.0320772289740678,0.5,-0.0490743492113715,0.318181818181818,0.115197209701285
high_noise,11,1,FIRST,1,1,0,1.5,1.5,0,0.0465771435692706,0.0497654745000152,0.00318833093074464,0.00212720421385606,0.00239231752141454,0.0909361014408159,0.977272727272727,0.107439306929825,0.977272727272727,0.0127994119327839,0.227272727272727,-0.0172005880672161,0.227272727272727,0.10529122334715
high_noise,11,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0189037014518118,0.0394581939009193,0.0205544924491076,0.000346609810232237,0.00153838694723649,0.0391063439921412,0.954545454545455,0.0691063439921412,0.954545454545455,-0.0156521529967871,0.363636363636364,-0.0396085013509595,0.295454545454545,0.10523010077358
high_noise,11,3,LAST,0.94,1,0,1.5,1.5,0,0.010876979090097,0.0307212372014453,0.0198442581113483,0.000117096213651548,0.000948682542042214,0.0128337309355312,0.863636363636364,0.0408396436576269,0.886363636363636,-0.0195673203663032,0.5,-0.0460330749173292,0.363636363636364,0.110294021793649
high_noise,13,1,FIRST,1,1,0,1.5,1.5,0,0.0334189400990141,0.04816287004305,0.014743929944036,0.00110061295010149,0.00228121554774776,0.0606141588501474,0.954545454545455,0.0906141588501475,0.954545454545455,0.00649462771360854,0.272727272727273,-0.0235053722863915,0.272727272727273,0.113000550697785
high_noise,13,2,MIDDLE,0.97,1,0,1.5,1.5,0,0.0202537288112832,0.0394401826643365,0.0191864538530533,0.000395985926650962,0.00152864677318976,0.0441517797456755,0.977272727272727,0.0741517797456756,0.977272727272727,-0.00369396180880394,0.454545454545455,-0.0323056899421804,0.295454545454545,0.112748546333019
high_noise,13,3,LAST,0.94,1,0,1.5,1.5,0,0.0103423692564493,0.0314758296086277,0.0211334603521784,0.00010558280290756,0.000997687510249288,0.0185829621023897,0.977272727272727,0.0485829621023898,0.977272727272727,-0.0158382459214007,0.454545454545455,-0.0398307279249835,0.340909090909091,0.108409346332795
high_noise,17,1,FIRST,1,1,0,1.5,1.5,0,0.0459659478243557,0.0519787269560552,0.0060127791316995,0.00208508573881477,0.00262931400918127,0.0804755452931594,0.954545454545455,0.104375511268603,0.977272727272727,0.00533117672119149,0.295454545454545,-0.0246688232788085,0.295454545454545,0.121717898034087
