scenario_name,battery_no,cycle_idx,qnom_start_frac,qnom_was_clamped,init_soc_offset,i_noise_mult,v_noise_mult,current_bias_frac,rmse_ekf,rmse_gpr,delta_gpr_vs_ekf,rmse_ekf_late,rmse_gpr_late,delta_gpr_vs_ekf_late,mean_abs_residual_pred,rmse_v,is_gpr_improved_vs_ekf,is_gpr_worse_vs_ekf,is_selected_cycle
high_noise,51,3,0.94,1,0,1.5,1.5,0,0.0249706304740728,0.0306897720345646,0.00571914156049179,NaN,NaN,NaN,0.0210018249339128,0.125438585119758,0,1,1
high_noise,53,1,1,1,0,1.5,1.5,0,0.0489089200592808,0.0598417165923012,0.0109327965330204,NaN,NaN,NaN,0.0224860515195109,0.118558184318964,0,1,1
high_noise,53,2,0.97,1,0,1.5,1.5,0,0.0491386443708016,0.0478720791819264,-0.00126656518887513,NaN,NaN,NaN,0.021248704979041,0.110367628882716,1,0,1
high_noise,53,3,0.94,1,0,1.5,1.5,0,0.0175152866415399,0.0300170113924805,0.0125017247509405,NaN,NaN,NaN,0.0225357176638247,0.11105224493148,0,1,1
high_noise,55,1,1,1,0,1.5,1.5,0,0.0533581909008123,0.055710531997588,0.00235234109677564,NaN,NaN,NaN,0.019233997096298,0.120150085074067,0,1,1
high_noise,55,2,0.97,1,0,1.5,1.5,0,0.0284247582145922,0.0380361797484612,0.009611421533869,NaN,NaN,NaN,0.0222771418453589,0.107805996897369,0,1,1
high_noise,55,3,0.94,1,0,1.5,1.5,0,0.0173155002183976,0.0268972915214121,0.00958179130301447,NaN,NaN,NaN,0.0203906954400733,0.113717947877428,0,1,1
high_noise,57,1,1,1,0,1.5,1.5,0,0.0651948573700644,0.063726316573383,-0.00146854079668141,NaN,NaN,NaN,0.0175818505060723,0.0995178116009569,1,0,1
high_noise,57,2,0.97,1,0,1.5,1.5,0,0.0411841118901509,0.0471777793437708,0.00599366745361984,NaN,NaN,NaN,0.0202210549277776,0.113928697579172,0,1,1
high_noise,57,3,0.94,1,0,1.5,1.5,0,0.0353598127626427,0.0349993786933338,-0.000360434069308913,NaN,NaN,NaN,0.0193559702735947,0.115960426589433,1,0,1
high_noise,59,1,1,1,0,1.5,1.5,0,0.0556771304014631,0.0610268444448639,0.00534971404340085,NaN,NaN,NaN,0.0180072162093304,0.114493908725717,0,1,1
high_noise,59,2,0.97,1,0,1.5,1.5,0,0.0469160540076519,0.0478545237699994,0.000938469762347433,NaN,NaN,NaN,0.0200888908404961,0.104672718837932,0,1,1
high_noise,59,3,0.94,1,0,1.5,1.5,0,0.0319536704075555,0.0322573648033096,0.000303694395754131,NaN,NaN,NaN,0.0203945630890086,0.0986099353324592,0,1,1
high_noise,61,1,1,1,0,1.5,1.5,0,0.0379919381050717,0.05190753511766,0.0139155970125884,NaN,NaN,NaN,0.0202532778252461,0.117768312783329,0,1,1
high_noise,61,2,0.97,1,0,1.5,1.5,0,0.0410073784720538,0.0421422099055834,0.0011348314335296,NaN,NaN,NaN,0.0210637131887674,0.110790824101049,0,1,1
high_noise,61,3,0.94,1,0,1.5,1.5,0,0.0163615846118266,0.0248802770783314,0.0085186924665048,NaN,NaN,NaN,0.0208262261212321,0.118320976075148,0,1,1
high_noise,63,1,1,1,0,1.5,1.5,0,0.0506255603156744,0.0588893155080219,0.0082637551923475,NaN,NaN,NaN,0.019275477766705,0.113451708766155,0,1,1
high_noise,63,2,0.97,1,0,1.5,1.5,0,0.0382040044559587,0.0440209469883814,0.00581694253242276,NaN,NaN,NaN,0.0193982611722944,0.120229281739371,0,1,1
high_noise,63,3,0.94,1,0,1.5,1.5,0,0.0231897321464862,0.0279018905131117,0.00471215836662543,NaN,NaN,NaN,0.0214147463287716,0.110906586069884,0,1,1
high_noise,65,1,1,1,0,1.5,1.5,0,0.0554875498373447,0.0562234680104625,0.000735918173117849,NaN,NaN,NaN,0.0228041245831522,0.108895217248696,0,1,1
high_noise,65,2,0.97,1,0,1.5,1.5,0,0.0347466211499154,0.0389695026754348,0.00422288152551942,NaN,NaN,NaN,0.0196875536171112,0.120142594830458,0,1,1
high_noise,65,3,0.94,1,0,1.5,1.5,0,0.0183207316040028,0.0255086562054204,0.0071879246014177,NaN,NaN,NaN,0.020035167079269,0.108495637012963,0,1,1
high_noise,67,1,1,1,0,1.5,1.5,0,0.0465742352617985,0.0526080770830315,0.00603384182123294,NaN,NaN,NaN,0.0203683078015829,0.11556102457048,0,1,1
high_noise,67,2,0.97,1,0,1.5,1.5,0,0.0363688325203106,0.0389396305568079,0.00257079803649729,NaN,NaN,NaN,0.0217587356771512,0.121038366741485,0,1,1
high_noise,67,3,0.94,1,0,1.5,1.5,0,0.0200180385882061,0.0224177603423581,0.00239972175415204,NaN,NaN,NaN,0.0227897174522477,0.117705692008431,0,1,1
high_noise,69,1,1,1,0,1.5,1.5,0,0.0551517078821351,0.0567632510670533,0.00161154318491817,NaN,NaN,NaN,0.0193898197161876,0.111318966842965,0,1,1
high_noise,69,2,0.97,1,0,1.5,1.5,0,0.0349103653948815,0.0411368487841232,0.00622648338924172,NaN,NaN,NaN,0.0208678655810464,0.112088536115844,0,1,1
high_noise,69,3,0.94,1,0,1.5,1.5,0,0.0230932744164969,0.022407777633822,-0.000685496782674919,NaN,NaN,NaN,0.0220178354217507,0.114536705593385,1,0,1
high_noise,71,1,1,1,0,1.5,1.5,0,0.0392540401750859,0.046429275554994,0.00717523537990808,NaN,NaN,NaN,0.0220882738359919,0.109435983190512,0,1,1
high_noise,71,2,0.97,1,0,1.5,1.5,0,0.0320630537158758,0.0370167930684014,0.00495373935252555,NaN,NaN,NaN,0.0197729081509834,0.117973361958042,0,1,1
high_noise,71,3,0.94,1,0,1.5,1.5,0,0.0136039410797288,0.0186153887212535,0.00501144764152472,NaN,NaN,NaN,0.0218621563145672,0.112420780893522,0,1,1
high_noise,73,1,1,1,0,1.5,1.5,0,0.050320478826807,0.0542453858141977,0.0039249069873907,NaN,NaN,NaN,0.0216784717883571,0.112620976840154,0,1,1
high_noise,73,2,0.97,1,0,1.5,1.5,0,0.037938484685135,0.0407194211500327,0.00278093646489771,NaN,NaN,NaN,0.0227008589302746,0.114371621011065,0,1,1
high_noise,73,3,0.94,1,0,1.5,1.5,0,0.0135065706665546,0.0224572345245346,0.00895066385797996,NaN,NaN,NaN,0.0206216603942374,0.115233345642845,0,1,1
high_noise,75,1,1,1,0,1.5,1.5,0,0.0503047142137093,0.0513223259079749,0.00101761169426567,NaN,NaN,NaN,0.0211387705674179,0.104635003130836,0,1,1
high_noise,75,2,0.97,1,0,1.5,1.5,0,0.0333749854853208,0.0367903515234104,0.00341536603808959,NaN,NaN,NaN,0.0187663784191332,0.113442342743397,0,1,1
high_noise,75,3,0.94,1,0,1.5,1.5,0,0.0204499483698479,0.0210456191638034,0.000595670793955484,NaN,NaN,NaN,0.0209383457258768,0.118311843176172,0,1,1
high_noise,77,1,1,1,0,1.5,1.5,0,0.0568295806746451,0.0545061324356646,-0.00232344823898046,NaN,NaN,NaN,0.0205348890165384,0.121312629281182,1,0,1
high_noise,77,2,0.97,1,0,1.5,1.5,0,0.0313039416889701,0.0367248225222017,0.00542088083323165,NaN,NaN,NaN,0.021205981293039,0.114223385103693,0,1,1
high_noise,77,3,0.94,1,0,1.5,1.5,0,0.0263586883686337,0.0220021207053471,-0.00435656766328655,NaN,NaN,NaN,0.0226540125724653,0.106665235006077,1,0,1
high_noise,79,1,1,1,0,1.5,1.5,0,0.0558266178505986,0.0546561710816712,-0.00117044676892741,NaN,NaN,NaN,0.0199553960963961,0.110215395133042,1,0,1
high_noise,79,2,0.97,1,0,1.5,1.5,0,0.0380281607673669,0.0399791951424586,0.00195103437509175,NaN,NaN,NaN,0.0194315457975647,0.113628122918525,0,1,1
high_noise,79,3,0.94,1,0,1.5,1.5,0,0.0203924868300736,0.0226438249330411,0.00225133810296745,NaN,NaN,NaN,0.0205140835629383,0.10805344017753,0,1,1
high_noise,81,1,1,1,0,1.5,1.5,0,0.0513418615408621,0.0497963059011376,-0.0015455556397244,NaN,NaN,NaN,0.0205571272003461,0.108588964927613,1,0,1
high_noise,81,2,0.97,1,0,1.5,1.5,0,0.029605159497096,0.0341698146724644,0.00456465517536839,NaN,NaN,NaN,0.0217149829042391,0.118589429295339,0,1,1
high_noise,81,3,0.94,1,0,1.5,1.5,0,0.0247406484957773,0.0213730030594935,-0.00336764543628383,NaN,NaN,NaN,0.0212744184778794,0.10121573625505,1,0,1
high_noise,83,1,1,1,0,1.5,1.5,0,0.0489684386370035,0.0499042980206778,0.000935859383674326,NaN,NaN,NaN,0.0182933706247652,0.111337641306772,0,1,1
high_noise,83,2,0.97,1,0,1.5,1.5,0,0.0312299641890827,0.0354184903791574,0.00418852619007472,NaN,NaN,NaN,0.0199137398580212,0.115685304077649,0,1,1
high_noise,83,3,0.94,1,0,1.5,1.5,0,0.0164942833024172,0.0156074458540504,-0.00088683744836685,NaN,NaN,NaN,0.0231561086590868,0.114573558757319,1,0,1
high_noise,84,1,1,1,0,1.5,1.5,0,0.0335717766569561,0.0342523695205345,0.000680592863578376,NaN,NaN,NaN,0.0209703696449372,0.111592317954632,0,1,1
high_noise,84,2,0.97,1,0,1.5,1.5,0,0.0237247251574209,0.0171078503902755,-0.00661687476714537,NaN,NaN,NaN,0.024163287410873,0.117860440854675,1,0,1
high_noise,84,3,0.94,1,0,1.5,1.5,0,0.0187463993995107,0.0118220990185008,-0.00692430038100982,NaN,NaN,NaN,0.0221700404828077,0.117134503134167,1,0,1
init_soc_plus5,1,1,1,1,0.05,1,1,0,0.0453258168372112,0.0450333472553761,-0.000292469581835111,NaN,NaN,NaN,0.0219571195048284,0.118973052723682,1,0,1
init_soc_plus5,1,2,0.97,1,0.05,1,1,0,0.0176020739175776,0.0336980262873126,0.016095952369735,NaN,NaN,NaN,0.0226917282069224,0.111490573375801,0,1,1
init_soc_plus5,1,3,0.94,1,0.05,1,1,0,0.0130288007647822,0.0294765683878688,0.0164477676230866,NaN,NaN,NaN,0.0210822803737744,0.11101765862857,0,1,1
init_soc_plus5,3,1,1,1,0.05,1,1,0,0.0433319321115008,0.0488850059938315,0.00555307388233071,NaN,NaN,NaN,0.0212866659448196,0.118531238872952,0,1,1
init_soc_plus5,3,2,0.97,1,0.05,1,1,0,0.0302495145630662,0.0390222591458879,0.00877274458282162,NaN,NaN,NaN,0.0199707442169782,0.106743013955306,0,1,1
init_soc_plus5,3,3,0.94,1,0.05,1,1,0,0.0121643085607222,0.0290629183951923,0.0168986098344701,NaN,NaN,NaN,0.0229982251062359,0.119724363251016,0,1,1
init_soc_plus5,5,1,1,1,0.05,1,1,0,0.0517795022814398,0.050176461049787,-0.00160304123165281,NaN,NaN,NaN,0.0205296181941939,0.117258486445023,1,0,1
init_soc_plus5,5,2,0.97,1,0.05,1,1,0,0.0337989798969352,0.0399707114250386,0.00617173152810342,NaN,NaN,NaN,0.0193089855344775,0.112837730973752,0,1,1
init_soc_plus5,5,3,0.94,1,0.05,1,1,0,0.0120463500848203,0.0302734024623914,0.0182270523775711,NaN,NaN,NaN,0.0221166350159607,0.127639513613195,0,1,1
init_soc_plus5,7,1,1,1,0.05,1,1,0,0.0389783837591088,0.0483503382359553,0.00937195447684649,NaN,NaN,NaN,0.020533639640559,0.115677860371268,0,1,1
init_soc_plus5,7,2,0.97,1,0.05,1,1,0,0.029505298526122,0.0372291588235131,0.00772386029739108,NaN,NaN,NaN,0.0209153048168517,0.11808418883225,0,1,1
init_soc_plus5,7,3,0.94,1,0.05,1,1,0,0.0143623365602723,0.0300090682745524,0.0156467317142802,NaN,NaN,NaN,0.021128273613429,0.111049860423403,0,1,1
init_soc_plus5,11,1,1,1,0.05,1,1,0,0.0592737297349501,0.049536351889998,-0.00973737784495213,NaN,NaN,NaN,0.0232997791282291,0.115667975741366,1,0,1
init_soc_plus5,11,2,0.97,1,0.05,1,1,0,0.025766709452032,0.0376380357351452,0.0118713262831132,NaN,NaN,NaN,0.0203050613864154,0.107672238705639,0,1,1
init_soc_plus5,11,3,0.94,1,0.05,1,1,0,0.0182476066356967,0.0280964782621004,0.00984887162640369,NaN,NaN,NaN,0.0223863374239041,0.10929006616097,0,1,1
init_soc_plus5,13,1,1,1,0.05,1,1,0,0.0631745655516478,0.0543501747043688,-0.00882439084727892,NaN,NaN,NaN,0.0221791140902435,0.108673552765714,1,0,1
init_soc_plus5,13,2,0.97,1,0.05,1,1,0,0.0374422758000843,0.0407867286544574,0.0033444528543731,NaN,NaN,NaN,0.020649822362987,0.120458481519746,0,1,1
init_soc_plus5,13,3,0.94,1,0.05,1,1,0,0.0204653025730496,0.032923694314392,0.0124583917413425,NaN,NaN,NaN,0.020806208067884,0.108474793958086,0,1,1
init_soc_plus5,17,1,1,1,0.05,1,1,0,0.0554955101257596,0.0518771013288573,-0.00361840879690224,NaN,NaN,NaN,0.0209002520677375,0.115178132562,1,0,1
init_soc_plus5,17,2,0.97,1,0.05,1,1,0,0.0370967284231515,0.0404986164416699,0.00340188801851841,NaN,NaN,NaN,0.0206683199840627,0.113914251278266,0,1,1
init_soc_plus5,17,3,0.94,1,0.05,1,1,0,0.0157710350630919,0.0309752325461652,0.0152041974830733,NaN,NaN,NaN,0.0216209258704302,0.107165341233444,0,1,1
init_soc_plus5,20,1,1,1,0.05,1,1,0,0.0403875180631486,0.0521922083632186,0.01180469030007,NaN,NaN,NaN,0.021621199170491,0.118567834461517,0,1,1
init_soc_plus5,20,2,0.97,1,0.05,1,1,0,0.049768350561258,0.0424686464289474,-0.0072997041323106,NaN,NaN,NaN,0.0224939337982913,0.109930508035064,1,0,1
init_soc_plus5,20,3,0.94,1,0.05,1,1,0,0.0246049703019957,0.028740887446858,0.00413591714486223,NaN,NaN,NaN,0.0217425531882427,0.115783398376893,0,1,1
init_soc_plus5,22,1,1,1,0.05,1,1,0,0.0523230544902944,0.0587223715541674,0.00639931706387299,NaN,NaN,NaN,0.0200293702019384,0.110432320961845,0,1,1
init_soc_plus5,22,2,0.97,1,0.05,1,1,0,0.0524340397446402,0.047318460248184,-0.00511557949645616,NaN,NaN,NaN,0.0216177855455328,0.106263651757404,1,0,1
init_soc_plus5,22,3,0.94,1,0.05,1,1,0,0.041096880689689,0.0349461046274776,-0.00615077606221148,NaN,NaN,NaN,0.0236079536527486,0.109756073704746,1,0,1
init_soc_plus5,24,1,1,1,0.05,1,1,0,0.062758216897226,0.056426559786892,-0.006331657110334,NaN,NaN,NaN,0.0218553659881927,0.110923181558911,1,0,1
init_soc_plus5,24,2,0.97,1,0.05,1,1,0,0.0391101979477385,0.0431740070839489,0.00406380913621043,NaN,NaN,NaN,0.0202295885658127,0.119586944285728,0,1,1
init_soc_plus5,24,3,0.94,1,0.05,1,1,0,0.0280455506001738,0.0322168318604574,0.00417128126028355,NaN,NaN,NaN,0.0224304270028792,0.113167610154902,0,1,1
init_soc_plus5,26,1,1,1,0.05,1,1,0,0.0639044725841659,0.0578911399457715,-0.00601333263839441,NaN,NaN,NaN,0.0216389574794289,0.110430712582782,1,0,1
init_soc_plus5,26,2,0.97,1,0.05,1,1,0,0.0364514356259233,0.0455191994167967,0.00906776379087344,NaN,NaN,NaN,0.0204331626198266,0.110554116996416,0,1,1
init_soc_plus5,26,3,0.94,1,0.05,1,1,0,0.0235295751938755,0.0355305326760642,0.0120009574821887,NaN,NaN,NaN,0.0199207671649025,0.115054768488955,0,1,1
init_soc_plus5,28,1,1,1,0.05,1,1,0,0.0639892073969567,0.0578924161276285,-0.0060967912693282,NaN,NaN,NaN,0.0212954279768577,0.117773084694354,1,0,1
init_soc_plus5,28,2,0.97,1,0.05,1,1,0,0.0321303406574764,0.0447629623847363,0.0126326217272599,NaN,NaN,NaN,0.0202646566063306,0.108475098942859,0,1,1
init_soc_plus5,28,3,0.94,1,0.05,1,1,0,0.0220002049718326,0.0363538595947578,0.0143536546229252,NaN,NaN,NaN,0.0188399195197765,0.114913101462683,0,1,1
init_soc_plus5,30,1,1,1,0.05,1,1,0,0.0613552192219605,0.0576184878862404,-0.00373673133572011,NaN,NaN,NaN,0.0201551924811434,0.109739464687372,1,0,1
init_soc_plus5,30,2,0.97,1,0.05,1,1,0,0.0370327255093877,0.0453203358992112,0.00828761038982347,NaN,NaN,NaN,0.0191275166936005,0.109864084906729,0,1,1
init_soc_plus5,30,3,0.94,1,0.05,1,1,0,0.0253829734118708,0.0308173626551987,0.00543438924332787,NaN,NaN,NaN,0.0214709603687062,0.113341085867451,0,1,1
init_soc_plus5,32,1,1,1,0.05,1,1,0,0.0498872947234612,0.0576981322282563,0.00781083750479508,NaN,NaN,NaN,0.0202242683391396,0.111679528942372,0,1,1
init_soc_plus5,32,2,0.97,1,0.05,1,1,0,0.0454219431624866,0.0450347799622456,-0.000387163200240979,NaN,NaN,NaN,0.021721588815524,0.119056215140415,1,0,1
init_soc_plus5,32,3,0.94,1,0.05,1,1,0,0.031963521404048,0.0314663073147855,-0.000497214089262552,NaN,NaN,NaN,0.0225741387574804,0.115458301332743,1,0,1
init_soc_plus5,34,1,1,1,0.05,1,1,0,0.062715224786648,0.0574646917157372,-0.00525053307091086,NaN,NaN,NaN,0.0210593486317941,0.118645015825675,1,0,1
init_soc_plus5,34,2,0.97,1,0.05,1,1,0,0.0483465223141752,0.0448690560517359,-0.00347746626243931,NaN,NaN,NaN,0.0218687871292443,0.110799936069025,1,0,1
init_soc_plus5,34,3,0.94,1,0.05,1,1,0,0.020274911773843,0.0313839506945223,0.0111090389206794,NaN,NaN,NaN,0.0215656637091633,0.117784319732991,0,1,1
init_soc_plus5,36,1,1,1,0.05,1,1,0,0.0764598190692573,0.0642538687916824,-0.0122059502775749,NaN,NaN,NaN,0.0227434093119512,0.10411184284708,1,0,1
init_soc_plus5,36,2,0.97,1,0.05,1,1,0,0.0475719348320207,0.0484288278892401,0.000856893057219449,NaN,NaN,NaN,0.020753285268162,0.1187687128214,0,1,1
init_soc_plus5,36,3,0.94,1,0.05,1,1,0,0.0245314567653706,0.03350062243601,0.0089691656706394,NaN,NaN,NaN,0.0216470743091527,0.120399416162497,0,1,1
init_soc_plus5,38,1,1,1,0.05,1,1,0,0.0681289881540514,0.0616025430627978,-0.00652644509125361,NaN,NaN,NaN,0.021998443205755,0.114462944508553,1,0,1
init_soc_plus5,38,2,0.97,1,0.05,1,1,0,0.0599031726007163,0.0495156312357153,-0.010387541365001,NaN,NaN,NaN,0.022651123386836,0.112866729154418,1,0,1
init_soc_plus5,38,3,0.94,1,0.05,1,1,0,0.0408457528685147,0.0339551797851423,-0.00689057308337242,NaN,NaN,NaN,0.0229109404766735,0.115592062404904,1,0,1
init_soc_plus5,40,1,1,1,0.05,1,1,0,0.0811434749806493,0.0670550993495592,-0.0140883756310901,NaN,NaN,NaN,0.0235593024693197,0.120957867651276,1,0,1
init_soc_plus5,40,2,0.97,1,0.05,1,1,0,0.0534475695324395,0.0505091677540204,-0.00293840177841911,NaN,NaN,NaN,0.0206429275853879,0.127476731097608,1,0,1
init_soc_plus5,40,3,0.94,1,0.05,1,1,0,0.042929539982584,0.0366636167716386,-0.00626592321094543,NaN,NaN,NaN,0.0225401768233279,0.112859631471828,1,0,1
init_soc_plus5,43,1,1,1,0.05,1,1,0,0.0654736142547633,0.0590505367171641,-0.00642307753759924,NaN,NaN,NaN,0.0221671852708615,0.105772667808189,1,0,1
init_soc_plus5,43,2,0.97,1,0.05,1,1,0,0.0452976117326218,0.0440938955160171,-0.00120371621660476,NaN,NaN,NaN,0.0218746673559503,0.108170133765414,1,0,1
init_soc_plus5,43,3,0.94,1,0.05,1,1,0,0.0396406340114163,0.0309022950427977,-0.00873833896861853,NaN,NaN,NaN,0.0229343580565577,0.106474054390783,1,0,1
init_soc_plus5,45,1,1,1,0.05,1,1,0,0.0739813984467331,0.0603436307958362,-0.0136377676508969,NaN,NaN,NaN,0.0230992362115755,0.115277767368972,1,0,1
init_soc_plus5,45,2,0.97,1,0.05,1,1,0,0.0449827728283364,0.0424898776259436,-0.00249289520239278,NaN,NaN,NaN,0.021291213701686,0.117019945561225,1,0,1
init_soc_plus5,45,3,0.94,1,0.05,1,1,0,0.0280724574066823,0.0288661727811381,0.000793715374455765,NaN,NaN,NaN,0.0224687773844494,0.100708786134587,0,1,1
init_soc_plus5,47,1,1,1,0.05,1,1,0,0.0652540998791444,0.0583562817653727,-0.00689781811377175,NaN,NaN,NaN,0.0208197797315687,0.117863784195533,1,0,1
init_soc_plus5,47,2,0.97,1,0.05,1,1,0,0.0547911321386679,0.0447316220138647,-0.0100595101248033,NaN,NaN,NaN,0.0228802578507817,0.11895390719364,1,0,1
init_soc_plus5,47,3,0.94,1,0.05,1,1,0,0.0319924889912695,0.027674939237691,-0.00431754975357849,NaN,NaN,NaN,0.0224262952536767,0.10994842450519,1,0,1
init_soc_plus5,49,1,1,1,0.05,1,1,0,0.0532453443255835,0.0567520901674976,0.00350674584191408,NaN,NaN,NaN,0.0208869766288846,0.109571842752659,0,1,1
init_soc_plus5,49,2,0.97,1,0.05,1,1,0,0.0357915339787477,0.040879580222423,0.00508804624367529,NaN,NaN,NaN,0.0222399484271519,0.111895427175785,0,1,1
init_soc_plus5,49,3,0.94,1,0.05,1,1,0,0.0319605449521745,0.029350849346146,-0.00260969560602843,NaN,NaN,NaN,0.0223937013237239,0.108727820384562,1,0,1
init_soc_plus5,51,1,1,1,0.05,1,1,0,0.0539848740631847,0.0566033711798986,0.00261849711671389,NaN,NaN,NaN,0.021514744033432,0.121398396413277,0,1,1
init_soc_plus5,51,2,0.97,1,0.05,1,1,0,0.0371881209151803,0.0431445889675683,0.00595646805238802,NaN,NaN,NaN,0.0209660517420319,0.109290235013527,0,1,1
init_soc_plus5,51,3,0.94,1,0.05,1,1,0,0.0302200660880378,0.0287777731952872,-0.00144229289275059,NaN,NaN,NaN,0.0217263149112516,0.118834916008789,1,0,1
init_soc_plus5,53,1,1,1,0.05,1,1,0,0.0701571608077701,0.0628297209236823,-0.00732743988408778,NaN,NaN,NaN,0.0211041425136497,0.116146519372571,1,0,1
init_soc_plus5,53,2,0.97,1,0.05,1,1,0,0.0414770077866544,0.0453988822144431,0.00392187442778869,NaN,NaN,NaN,0.0219803905195455,0.119616681156884,0,1,1
init_soc_plus5,53,3,0.94,1,0.05,1,1,0,0.0357487683859372,0.0325751017886154,-0.00317366659732179,NaN,NaN,NaN,0.0220264848428267,0.113252641057593,1,0,1
init_soc_plus5,55,1,1,1,0.05,1,1,0,0.0608500474806574,0.0561200942771962,-0.00472995320346112,NaN,NaN,NaN,0.02088882669422,0.112408784978023,1,0,1
init_soc_plus5,55,2,0.97,1,0.05,1,1,0,0.051596355439973,0.0429600469724139,-0.00863630846755906,NaN,NaN,NaN,0.0228863995455054,0.106131134677836,1,0,1
init_soc_plus5,55,3,0.94,1,0.05,1,1,0,0.0305875312744465,0.0260924631572824,-0.00449506811716414,NaN,NaN,NaN,0.0226679874840564,0.109091224560691,1,0,1
init_soc_plus5,57,1,1,1,0.05,1,1,0,0.0653318923763801,0.0630610177729729,-0.00227087460340722,NaN,NaN,NaN,0.0197340956062691,0.11133472855911,1,0,1
init_soc_plus5,57,2,0.97,1,0.05,1,1,0,0.0588929792835138,0.0510301032405178,-0.00786287604299603,NaN,NaN,NaN,0.0230584228099731,0.112796462284612,1,0,1
init_soc_plus5,57,3,0.94,1,0.05,1,1,0,0.0319846859204279,0.0322390469287408,0.000254361008312907,NaN,NaN,NaN,0.0224316327023769,0.109073181274304,0,1,1
init_soc_plus5,59,1,1,1,0.05,1,1,0,0.0796179793294221,0.0647242887122436,-0.0148936906171785,NaN,NaN,NaN,0.0232089336460088,0.113730348599894,1,0,1
init_soc_plus5,59,2,0.97,1,0.05,1,1,0,0.0514284666073951,0.0478869998861819,-0.00354146672121315,NaN,NaN,NaN,0.0227585634186985,0.11816479093761,1,0,1
init_soc_plus5,59,3,0.94,1,0.05,1,1,0,0.0331313656010915,0.031348667916844,-0.00178269768424745,NaN,NaN,NaN,0.0214949077108701,0.111031586150554,1,0,1
init_soc_plus5,61,1,1,1,0.05,1,1,0,0.0543606779233795,0.0556398350729699,0.00127915714959032,NaN,NaN,NaN,0.0194412897861009,0.11505061013138,0,1,1
init_soc_plus5,61,2,0.97,1,0.05,1,1,0,0.0413694922692233,0.0406088630929125,-0.00076062917631084,NaN,NaN,NaN,0.0223980040654511,0.115452751031173,1,0,1
init_soc_plus5,61,3,0.94,1,0.05,1,1,0,0.0317070097394163,0.0256102175521266,-0.00609679218728975,NaN,NaN,NaN,0.0227898129924664,0.107756691429904,1,0,1
init_soc_plus5,63,1,1,1,0.05,1,1,0,0.0455777890791975,0.0557976243340617,0.0102198352548642,NaN,NaN,NaN,0.0222611950579825,0.107965772563909,0,1,1
init_soc_plus5,63,2,0.97,1,0.05,1,1,0,0.0473954628687345,0.0452808023486191,-0.00211466052011538,NaN,NaN,NaN,0.0211741115631402,0.108917243033168,1,0,1
init_soc_plus5,63,3,0.94,1,0.05,1,1,0,0.0504622235293408,0.0354268699792215,-0.0150353535501193,NaN,NaN,NaN,0.0230502739515651,0.117311572213935,1,0,1
init_soc_plus5,65,1,1,1,0.05,1,1,0,0.0631628778920713,0.0569270181102955,-0.00623585978177583,NaN,NaN,NaN,0.022097620632783,0.112242961637314,1,0,1
init_soc_plus5,65,2,0.97,1,0.05,1,1,0,0.0540418320721422,0.0439555858559982,-0.010086246216144,NaN,NaN,NaN,0.0225464389203906,0.119846776069207,1,0,1
init_soc_plus5,65,3,0.94,1,0.05,1,1,0,0.0250423691623,0.0256013393821173,0.000558970219817337,NaN,NaN,NaN,0.0213806681556405,0.112054511376009,0,1,1
init_soc_plus5,67,1,1,1,0.05,1,1,0,0.0535105562220786,0.0535067619421256,-3.7942799529303e-06,NaN,NaN,NaN,0.0212591186091405,0.114418579562693,1,0,1
init_soc_plus5,67,2,0.97,1,0.05,1,1,0,0.0545682649515501,0.0432290439992982,-0.0113392209522519,NaN,NaN,NaN,0.0215385254262631,0.111476582423198,1,0,1
init_soc_plus5,67,3,0.94,1,0.05,1,1,0,0.0265766184181658,0.0236289938996343,-0.00294762451853151,NaN,NaN,NaN,0.0223705119439496,0.108335616510092,1,0,1
init_soc_plus5,69,1,1,1,0.05,1,1,0,0.059288400776865,0.0566584834786996,-0.00262991729816542,NaN,NaN,NaN,0.0200612196222574,0.11012365131242,1,0,1
init_soc_plus5,69,2,0.97,1,0.05,1,1,0,0.0468879479191764,0.0426885636307991,-0.00419938428837735,NaN,NaN,NaN,0.021348267819095,0.11389522865208,1,0,1
init_soc_plus5,69,3,0.94,1,0.05,1,1,0,0.0233163196275818,0.0237355092870102,0.000419189659428353,NaN,NaN,NaN,0.023267799667656,0.117170838568449,0,1,1
init_soc_plus5,71,1,1,1,0.05,1,1,0,0.0615120564550233,0.0545172716138264,-0.00699478484119686,NaN,NaN,NaN,0.0217326196843273,0.119922324563721,1,0,1
init_soc_plus5,71,2,0.97,1,0.05,1,1,0,0.0524492642325327,0.0419799772382722,-0.0104692869942605,NaN,NaN,NaN,0.0224105482404478,0.114132512856998,1,0,1
init_soc_plus5,71,3,0.94,1,0.05,1,1,0,0.0229388763004101,0.0215162931342751,-0.00142258316613492,NaN,NaN,NaN,0.0228741163553844,0.117449056062744,1,0,1
init_soc_plus5,73,1,1,1,0.05,1,1,0,0.0589781429621036,0.0569029694561782,-0.00207517350592541,NaN,NaN,NaN,0.0203201868582868,0.104870712734394,1,0,1
init_soc_plus5,73,2,0.97,1,0.05,1,1,0,0.0386771389452727,0.0410307068649571,0.00235356791968432,NaN,NaN,NaN,0.0213746416885917,0.114657506421733,0,1,1
